id,text,token_count
11911245," I am even wiser than my elders,
    for I have kept your commandments.",18
11911246," I am even wiser than my elders,
    for I have kept your commandments.",18
11911247," I am even wiser than my elders,
    for I have kept your commandments.",18
11911248," I am even wiser than my elders,
    for I have kept your commandments.",18
11911249," I am even wiser than my elders,
    for I have kept your commandments.",18
11911250," I am even wiser than my elders,
    for I have kept your commandments.",18
11911251," I am even wiser than my elders,
    for I have kept your commandments.",18
11911252," I am even wiser than my elders,
    for I have kept your commandments.",18
11911253," I am even wiser than my elders,
    for I have kept your commandments.",18
11911254," I am even wiser than my elders,
    for I have kept your commandments.",18
11911255," I am even wiser than my elders,
    for I have kept your commandments.",18
11911256," I am even wiser than my elders,
    for I have kept your commandments.",18
11911257," I am even wiser than my elders,
    for I have kept your commandments.",18
11911258," I am even wiser than my elders,
    for I have kept your commandments.",18
11911259," I am even wiser than my elders,
    for I have kept your commandments.",18
11911260," I am even wiser than my elders,
    for I have kept your commandments.",18
11911261," I am even wiser than my elders,
    for I have kept your commandments.",18
11911262," I am even wiser than my elders,
    for I have kept your commandments.",18
11911263," I am even wiser than my elders,
    for I have kept your commandments.",18
11911264," I am even wiser than my elders,
    for I have kept your commandments.",18
11911265," I am even wiser than my elders,
    for I have kept your commandments.",18
11911266," I am even wiser than my elders,
    for I have kept your commandments.",18
11911267," I am even wiser than my elders,
    for I have kept your commandments.",18
11911268," I am even wiser than my elders,
    for I have kept your commandments.",18
11911269," I am even wiser than my elders,
    for I have kept your commandments.",18
11911270," I am even wiser than my elders,
    for I have kept your commandments.",18
11911271," I am even wiser than my elders,
    for I have kept your commandments.",18
11911272," I am even wiser than my elders,
    for I have kept your commandments.",18
11911273," I am even wiser than my elders,
    for I have kept your commandments.",18
11911274," I am even wiser than my elders,
    for I have kept your commandments.",18
11911275," I am even wiser than my elders,
    for I have kept your commandments.",18
11911276," I am even wiser than my elders,
    for I have kept your commandments.",18
11911277," I am even wiser than my elders,
    for I have kept your commandments.",18
11911278," I am even wiser than my elders,
    for I have kept your commandments.",18
11911279," I am even wiser than my elders,
    for I have kept your commandments.",18
11911280," I am even wiser than my elders,
    for I have kept your commandments.",18
11911281," I am even wiser than my elders,
    for I have kept your commandments.",18
11911282," I am even wiser than my elders,
    for I have kept your commandments.",18
11911283," I am even wiser than my elders,
    for I have kept your commandments.",18
11911284," I am even wiser than my elders,
    for I have kept your commandments.",18
11911285," I am even wiser than my elders,
    for I have kept your commandments.",18
11911286," I am even wiser than my elders,
    for I have kept your commandments.",18
11911287," I am even wiser than my elders,
    for I have kept your commandments.",18
11911288," I am even wiser than my elders,
    for I have kept your commandments.",18
11911289," I am even wiser than my elders,
    for I have kept your commandments.",18
11911290," I am even wiser than my elders,
    for I have kept your commandments.",18
11911291," I am even wiser than my elders,
    for I have kept your commandments.",18
11911292," I am even wiser than my elders,
    for I have kept your commandments.",18
11911293," I am even wiser than my elders,
    for I have kept your commandments.",18
11911294," I am even wiser than my elders,
    for I have kept your commandments.",18
11911295," I am even wiser than my elders,
    for I have kept your commandments.",18
11911296," I am even wiser than my elders,
    for I have kept your commandments.",18
11911297," I am even wiser than my elders,
    for I have kept your commandments.",18
11911298," I am even wiser than my elders,
    for I have kept your commandments.",18
11911299," I am even wiser than my elders,
    for I have kept your commandments.",18
11911300," I am even wiser than my elders,
    for I have kept your commandments.",18
11911301," I am even wiser than my elders,
    for I have kept your commandments.",18
11911302," I am even wiser than my elders,
    for I have kept your commandments.",18
11911303," I am even wiser than my elders,
    for I have kept your commandments.",18
11911304," I am even wiser than my elders,
    for I have kept your commandments.",18
11911305," I am even wiser than my elders,
    for I have kept your commandments.",18
11911306," I am even wiser than my elders,
    for I have kept your commandments.",18
11911307," I am even wiser than my elders,
    for I have kept your commandments.",18
11911308," I am even wiser than my elders,
    for I have kept your commandments.",18
11911309," I am even wiser than my elders,
    for I have kept your commandments.",18
11911310," I am even wiser than my elders,
    for I have kept your commandments.",18
11911311," I am even wiser than my elders,
    for I have kept your commandments.",18
11911312," I am even wiser than my elders,
    for I have kept your commandments.",18
11911313," I am even wiser than my elders,
    for I have kept your commandments.",18
11911314," I am even wiser than my elders,
    for I have kept your commandments.",18
11911315," I am even wiser than my elders,
    for I have kept your commandments.",18
11911316," I am even wiser than my elders,
    for I have kept your commandments.",18
11911317," I am even wiser than my elders,
    for I have kept your commandments.",18
11911318," I am even wiser than my elders,
    for I have kept your commandments.",18
11911319," I am even wiser than my elders,
    for I have kept your commandments.",18
11911320," I am even wiser than my elders,
    for I have kept your commandments.",18
11911321," I am even wiser than my elders,
    for I have kept your commandments.",18
11911322," I am even wiser than my elders,
    for I have kept your commandments.",18
11911323," I am even wiser than my elders,
    for I have kept your commandments.",18
11911324," I am even wiser than my elders,
    for I have kept your commandments.",18
11911325," I am even wiser than my elders,
    for I have kept your commandments.",18
11911326," I am even wiser than my elders,
    for I have kept your commandments.",18
11911327," I am even wiser than my elders,
    for I have kept your commandments.",18
11911328," I am even wiser than my elders,
    for I have kept your commandments.",18
11911329," I am even wiser than my elders,
    for I have kept your commandments.",18
11911330," I am even wiser than my elders,
    for I have kept your commandments.",18
11911331," I am even wiser than my elders,
    for I have kept your commandments.",18
11911332," I am even wiser than my elders,
    for I have kept your commandments.",18
11911333," I am even wiser than my elders,
    for I have kept your commandments.",18
11911334," I am even wiser than my elders,
    for I have kept your commandments.",18
11911335," I am even wiser than my elders,
    for I have kept your commandments.",18
11911336," I am even wiser than my elders,
    for I have kept your commandments.",18
11911337," I am even wiser than my elders,
    for I have kept your commandments.",18
11911338," I am even wiser than my elders,
    for I have kept your commandments.",18
11911339," I am even wiser than my elders,
    for I have kept your commandments.",18
11911340," I am even wiser than my elders,
    for I have kept your commandments.",18
11911341," I am even wiser than my elders,
    for I have kept your commandments.",18
11911342," I am even wiser than my elders,
    for I have kept your commandments.",18
11911343," I am even wiser than my elders,
    for I have kept your commandments.",18
11911344," I am even wiser than my elders,
    for I have kept your commandments.",18
11911345," I am even wiser than my elders,
    for I have kept your commandments.",18
11911346," I am even wiser than my elders,
    for I have kept your commandments.",18
11911347," I am even wiser than my elders,
    for I have kept your commandments.",18
11911348," I am even wiser than my elders,
    for I have kept your commandments.",18
11911349," I am even wiser than my elders,
    for I have kept your commandments.",18
11911350," I am even wiser than my elders,
    for I have kept your commandments.",18
11911351," I am even wiser than my elders,
    for I have kept your commandments.",18
11911352," I am even wiser than my elders,
    for I have kept your commandments.",18
11911353," I am even wiser than my elders,
    for I have kept your commandments.",18
11911354," I am even wiser than my elders,
    for I have kept your commandments.",18
11911355," I am even wiser than my elders,
    for I have kept your commandments.",18
11911356," I am even wiser than my elders,
    for I have kept your commandments.",18
11911357," I am even wiser than my elders,
    for I have kept your commandments.",18
11911358," I am even wiser than my elders,
    for I have kept your commandments.",18
11911359," I am even wiser than my elders,
    for I have kept your commandments.",18
11911360," I am even wiser than my elders,
    for I have kept your commandments.",18
11911361," I am even wiser than my elders,
    for I have kept your commandments.",18
11911362," I am even wiser than my elders,
    for I have kept your commandments.",18
11911363," I am even wiser than my elders,
    for I have kept your commandments.",18
11911364," I am even wiser than my elders,
    for I have kept your commandments.",18
11911365," I am even wiser than my elders,
    for I have kept your commandments.",18
11911366," I am even wiser than my elders,
    for I have kept your commandments.",18
11911367," I am even wiser than my elders,
    for I have kept your commandments.",18
11911368," I am even wiser than my elders,
    for I have kept your commandments.",18
11911369," I am even wiser than my elders,
    for I have kept your commandments.",18
11911370," I am even wiser than my elders,
    for I have kept your commandments.",18
11911371," I am even wiser than my elders,
    for I have kept your commandments.",18
11911372," I am even wiser than my elders,
    for I have kept your commandments.",18
11911373," I am even wiser than my elders,
    for I have kept your commandments.",18
11911374," I am even wiser than my elders,
    for I have kept your commandments.",18
11911375," I am even wiser than my elders,
    for I have kept your commandments.",18
11911376," I am even wiser than my elders,
    for I have kept your commandments.",18
11911377," I am even wiser than my elders,
    for I have kept your commandments.",18
11911378," I am even wiser than my elders,
    for I have kept your commandments.",18
11911379," I am even wiser than my elders,
    for I have kept your commandments.",18
11911380," I am even wiser than my elders,
    for I have kept your commandments.",18
11911381," I am even wiser than my elders,
    for I have kept your commandments.",18
11911382," I am even wiser than my elders,
    for I have kept your commandments.",18
11911383," I am even wiser than my elders,
    for I have kept your commandments.",18
11911384," I am even wiser than my elders,
    for I have kept your commandments.",18
11911385," I am even wiser than my elders,
    for I have kept your commandments.",18
11911386," I am even wiser than my elders,
    for I have kept your commandments.",18
11911387," I am even wiser than my elders,
    for I have kept your commandments.",18
11911388," I am even wiser than my elders,
    for I have kept your commandments.",18
11911389," I am even wiser than my elders,
    for I have kept your commandments.",18
11911390," I am even wiser than my elders,
    for I have kept your commandments.",18
11911391," I am even wiser than my elders,
    for I have kept your commandments.",18
11911392," I am even wiser than my elders,
    for I have kept your commandments.",18
11911393," I am even wiser than my elders,
    for I have kept your commandments.",18
11911394," I am even wiser than my elders,
    for I have kept your commandments.",18
11911395," I am even wiser than my elders,
    for I have kept your commandments.",18
11911396," I am even wiser than my elders,
    for I have kept your commandments.",18
11911397," I am even wiser than my elders,
    for I have kept your commandments.",18
11911398," I am even wiser than my elders,
    for I have kept your commandments.",18
11911399," I am even wiser than my elders,
    for I have kept your commandments.",18
11911400," I am even wiser than my elders,
    for I have kept your commandments.",18
11911401," I am even wiser than my elders,
    for I have kept your commandments.",18
11911402," I am even wiser than my elders,
    for I have kept your commandments.",18
11911403," I am even wiser than my elders,
    for I have kept your commandments.",18
11911404," I am even wiser than my elders,
    for I have kept your commandments.",18
11911405," I am even wiser than my elders,
    for I have kept your commandments.",18
11911406," I am even wiser than my elders,
    for I have kept your commandments.",18
11911407," I am even wiser than my elders,
    for I have kept your commandments.",18
11911408," I am even wiser than my elders,
    for I have kept your commandments.",18
11911409," I am even wiser than my elders,
    for I have kept your commandments.",18
11911410," I am even wiser than my elders,
    for I have kept your commandments.",18
11911411," I am even wiser than my elders,
    for I have kept your commandments.",18
11911412," I am even wiser than my elders,
    for I have kept your commandments.",18
11911413," I am even wiser than my elders,
    for I have kept your commandments.",18
11911414," I am even wiser than my elders,
    for I have kept your commandments.",18
11911415," I am even wiser than my elders,
    for I have kept your commandments.",18
11911416," I am even wiser than my elders,
    for I have kept your commandments.",18
11911417," I am even wiser than my elders,
    for I have kept your commandments.",18
11911418," I am even wiser than my elders,
    for I have kept your commandments.",18
11911419," I am even wiser than my elders,
    for I have kept your commandments.",18
11911420," I am even wiser than my elders,
    for I have kept your commandments.",18
11911421," I am even wiser than my elders,
    for I have kept your commandments.",18
11911422," I am even wiser than my elders,
    for I have kept your commandments.",18
11911423," I am even wiser than my elders,
    for I have kept your commandments.",18
11911424," I am even wiser than my elders,
    for I have kept your commandments.",18
11911425," I am even wiser than my elders,
    for I have kept your commandments.",18
11911426," I am even wiser than my elders,
    for I have kept your commandments.",18
11911427," I am even wiser than my elders,
    for I have kept your commandments.",18
11911428," I am even wiser than my elders,
    for I have kept your commandments.",18
11911429," I am even wiser than my elders,
    for I have kept your commandments.",18
11911430," I am even wiser than my elders,
    for I have kept your commandments.",18
11911431," I am even wiser than my elders,
    for I have kept your commandments.",18
11911432," I am even wiser than my elders,
    for I have kept your commandments.",18
11911433," I am even wiser than my elders,
    for I have kept your commandments.",18
11911434," I am even wiser than my elders,
    for I have kept your commandments.",18
11911435," I am even wiser than my elders,
    for I have kept your commandments.",18
11911436," I am even wiser than my elders,
    for I have kept your commandments.",18
11911437," I am even wiser than my elders,
    for I have kept your commandments.",18
11911438," I am even wiser than my elders,
    for I have kept your commandments.",18
11911439," I am even wiser than my elders,
    for I have kept your commandments.",18
11911440," I am even wiser than my elders,
    for I have kept your commandments.",18
11911441," I am even wiser than my elders,
    for I have kept your commandments.",18
11911442," I am even wiser than my elders,
    for I have kept your commandments.",18
11911443," I am even wiser than my elders,
    for I have kept your commandments.",18
11911444," I am even wiser than my elders,
    for I have kept your commandments.",18
11911445," I am even wiser than my elders,
    for I have kept your commandments.",18
11911446," I am even wiser than my elders,
    for I have kept your commandments.",18
11911447," I am even wiser than my elders,
    for I have kept your commandments.",18
11911448," I am even wiser than my elders,
    for I have kept your commandments.",18
11911449," I am even wiser than my elders,
    for I have kept your commandments.",18
11911450," I am even wiser than my elders,
    for I have kept your commandments.",18
11911451," I am even wiser than my elders,
    for I have kept your commandments.",18
11911452," I am even wiser than my elders,
    for I have kept your commandments.",18
11911453," I am even wiser than my elders,
    for I have kept your commandments.",18
11911454," I am even wiser than my elders,
    for I have kept your commandments.",18
11911455," I am even wiser than my elders,
    for I have kept your commandments.",18
11911456," I am even wiser than my elders,
    for I have kept your commandments.",18
11911457," I am even wiser than my elders,
    for I have kept your commandments.",18
11911458," I am even wiser than my elders,
    for I have kept your commandments.",18
11911459," I am even wiser than my elders,
    for I have kept your commandments.",18
11911460," I am even wiser than my elders,
    for I have kept your commandments.",18
11911461," I am even wiser than my elders,
    for I have kept your commandments.",18
11911462," I am even wiser than my elders,
    for I have kept your commandments.",18
11911463," I am even wiser than my elders,
    for I have kept your commandments.",18
11911464," I am even wiser than my elders,
    for I have kept your commandments.",18
11911465," I am even wiser than my elders,
    for I have kept your commandments.",18
11911466," I am even wiser than my elders,
    for I have kept your commandments.",18
11911467," I am even wiser than my elders,
    for I have kept your commandments.",18
11911468," I am even wiser than my elders,
    for I have kept your commandments.",18
11911469," I am even wiser than my elders,
    for I have kept your commandments.",18
11911470," I am even wiser than my elders,
    for I have kept your commandments.",18
11911471," I am even wiser than my elders,
    for I have kept your commandments.",18
11911472," I am even wiser than my elders,
    for I have kept your commandments.",18
11911473," I am even wiser than my elders,
    for I have kept your commandments.",18
11911474," I am even wiser than my elders,
    for I have kept your commandments.",18
11911475," I am even wiser than my elders,
    for I have kept your commandments.",18
11911476," I am even wiser than my elders,
    for I have kept your commandments.",18
11911477," I am even wiser than my elders,
    for I have kept your commandments.",18
11911478," I am even wiser than my elders,
    for I have kept your commandments.",18
11911479," I am even wiser than my elders,
    for I have kept your commandments.",18
11911480," I am even wiser than my elders,
    for I have kept your commandments.",18
11911481," I am even wiser than my elders,
    for I have kept your commandments.",18
11911482," I am even wiser than my elders,
    for I have kept your commandments.",18
11911483," I am even wiser than my elders,
    for I have kept your commandments.",18
11911484," I am even wiser than my elders,
    for I have kept your commandments.",18
11911485," I am even wiser than my elders,
    for I have kept your commandments.",18
11911486," I am even wiser than my elders,
    for I have kept your commandments.",18
11911487," I am even wiser than my elders,
    for I have kept your commandments.",18
11911488," I am even wiser than my elders,
    for I have kept your commandments.",18
11911489," I am even wiser than my elders,
    for I have kept your commandments.",18
11911490," I am even wiser than my elders,
    for I have kept your commandments.",18
11911491," I am even wiser than my elders,
    for I have kept your commandments.",18
11911492," I am even wiser than my elders,
    for I have kept your commandments.",18
11911493," I am even wiser than my elders,
    for I have kept your commandments.",18
11911494," I am even wiser than my elders,
    for I have kept your commandments.",18
11911495," I am even wiser than my elders,
    for I have kept your commandments.",18
11911496," I am even wiser than my elders,
    for I have kept your commandments.",18
11911497," I am even wiser than my elders,
    for I have kept your commandments.",18
11911498," I am even wiser than my elders,
    for I have kept your commandments.",18
11911499," I am even wiser than my elders,
    for I have kept your commandments.",18
11911500," I am even wiser than my elders,
    for I have kept your commandments.",18
11911501," I am even wiser than my elders,
    for I have kept your commandments.",18
11911502," I am even wiser than my elders,
    for I have kept your commandments.",18
11911503," I am even wiser than my elders,
    for I have kept your commandments.",18
11911504," I am even wiser than my elders,
    for I have kept your commandments.",18
11911505," I am even wiser than my elders,
    for I have kept your commandments.",18
11911506," I am even wiser than my elders,
    for I have kept your commandments.",18
11911507," I am even wiser than my elders,
    for I have kept your commandments.",18
11911508," I am even wiser than my elders,
    for I have kept your commandments.",18
11911509," I am even wiser than my elders,
    for I have kept your commandments.",18
11911510," I am even wiser than my elders,
    for I have kept your commandments.",18
11911511," I am even wiser than my elders,
    for I have kept your commandments.",18
11911512," I am even wiser than my elders,
    for I have kept your commandments.",18
11911513," I am even wiser than my elders,
    for I have kept your commandments.",18
11911514," I am even wiser than my elders,
    for I have kept your commandments.",18
11911515," I am even wiser than my elders,
    for I have kept your commandments.",18
11911516," I am even wiser than my elders,
    for I have kept your commandments.",18
11911517," I am even wiser than my elders,
    for I have kept your commandments.",18
11911518," I am even wiser than my elders,
    for I have kept your commandments.",18
11911519," I am even wiser than my elders,
    for I have kept your commandments.",18
11911520," I am even wiser than my elders,
    for I have kept your commandments.",18
11911521," I am even wiser than my elders,
    for I have kept your commandments.",18
11911522," I am even wiser than my elders,
    for I have kept your commandments.",18
11911523," I am even wiser than my elders,
    for I have kept your commandments.",18
11911524," I am even wiser than my elders,
    for I have kept your commandments.",18
11911525," I am even wiser than my elders,
    for I have kept your commandments.",18
11911526," I am even wiser than my elders,
    for I have kept your commandments.",18
11911527," I am even wiser than my elders,
    for I have kept your commandments.",18
11911528," I am even wiser than my elders,
    for I have kept your commandments.",18
11911529," I am even wiser than my elders,
    for I have kept your commandments.",18
11911530," I am even wiser than my elders,
    for I have kept your commandments.",18
11911531," I am even wiser than my elders,
    for I have kept your commandments.",18
11911532," I am even wiser than my elders,
    for I have kept your commandments.",18
11911533," I am even wiser than my elders,
    for I have kept your commandments.",18
11911534," I am even wiser than my elders,
    for I have kept your commandments.",18
11911535," I am even wiser than my elders,
    for I have kept your commandments.",18
11911536," I am even wiser than my elders,
    for I have kept your commandments.",18
11911537," I am even wiser than my elders,
    for I have kept your commandments.",18
11911538," I am even wiser than my elders,
    for I have kept your commandments.",18
11911539," I am even wiser than my elders,
    for I have kept your commandments.",18
11911540," I am even wiser than my elders,
    for I have kept your commandments.",18
11911541," I am even wiser than my elders,
    for I have kept your commandments.",18
11911542," I am even wiser than my elders,
    for I have kept your commandments.",18
11911543," I am even wiser than my elders,
    for I have kept your commandments.",18
11911544," I am even wiser than my elders,
    for I have kept your commandments.",18
11911545," I am even wiser than my elders,
    for I have kept your commandments.",18
11911546," I am even wiser than my elders,
    for I have kept your commandments.",18
11911547," I am even wiser than my elders,
    for I have kept your commandments.",18
11911548," I am even wiser than my elders,
    for I have kept your commandments.",18
11911549," I am even wiser than my elders,
    for I have kept your commandments.",18
11911550," I am even wiser than my elders,
    for I have kept your commandments.",18
11911551," I am even wiser than my elders,
    for I have kept your commandments.",18
11911552," I am even wiser than my elders,
    for I have kept your commandments.",18
11911553," I am even wiser than my elders,
    for I have kept your commandments.",18
11911554," I am even wiser than my elders,
    for I have kept your commandments.",18
11911555," I am even wiser than my elders,
    for I have kept your commandments.",18
11911556," I am even wiser than my elders,
    for I have kept your commandments.",18
11911557," I am even wiser than my elders,
    for I have kept your commandments.",18
11911558," I am even wiser than my elders,
    for I have kept your commandments.",18
11911559," I am even wiser than my elders,
    for I have kept your commandments.",18
11911560," I am even wiser than my elders,
    for I have kept your commandments.",18
11911561," I am even wiser than my elders,
    for I have kept your commandments.",18
11911562," I am even wiser than my elders,
    for I have kept your commandments.",18
11911563," I am even wiser than my elders,
    for I have kept your commandments.",18
11911564," I am even wiser than my elders,
    for I have kept your commandments.",18
11911565," I am even wiser than my elders,
    for I have kept your commandments.",18
11911566," I am even wiser than my elders,
    for I have kept your commandments.",18
11911567," I am even wiser than my elders,
    for I have kept your commandments.",18
11911568," I am even wiser than my elders,
    for I have kept your commandments.",18
11911569," I am even wiser than my elders,
    for I have kept your commandments.",18
11911570," I am even wiser than my elders,
    for I have kept your commandments.",18
11911571," I am even wiser than my elders,
    for I have kept your commandments.",18
11911572," I am even wiser than my elders,
    for I have kept your commandments.",18
11911573," I am even wiser than my elders,
    for I have kept your commandments.",18
11911574," I am even wiser than my elders,
    for I have kept your commandments.",18
11911575," I am even wiser than my elders,
    for I have kept your commandments.",18
11911576," I am even wiser than my elders,
    for I have kept your commandments.",18
11911577," I am even wiser than my elders,
    for I have kept your commandments.",18
11911578," I am even wiser than my elders,
    for I have kept your commandments.",18
11911579," I am even wiser than my elders,
    for I have kept your commandments.",18
11911580," I am even wiser than my elders,
    for I have kept your commandments.",18
11911581," I am even wiser than my elders,
    for I have kept your commandments.",18
11911582," I am even wiser than my elders,
    for I have kept your commandments.",18
11911583," I am even wiser than my elders,
    for I have kept your commandments.",18
11911584," I am even wiser than my elders,
    for I have kept your commandments.",18
11911585," I am even wiser than my elders,
    for I have kept your commandments.",18
11911586," I am even wiser than my elders,
    for I have kept your commandments.",18
11911587," I am even wiser than my elders,
    for I have kept your commandments.",18
11911588," I am even wiser than my elders,
    for I have kept your commandments.",18
11911589," I am even wiser than my elders,
    for I have kept your commandments.",18
11911590," I am even wiser than my elders,
    for I have kept your commandments.",18
11911591," I am even wiser than my elders,
    for I have kept your commandments.",18
11911592," I am even wiser than my elders,
    for I have kept your commandments.",18
11911593," I am even wiser than my elders,
    for I have kept your commandments.",18
11911594," I am even wiser than my elders,
    for I have kept your commandments.",18
11911595," I am even wiser than my elders,
    for I have kept your commandments.",18
11911596," I am even wiser than my elders,
    for I have kept your commandments.",18
11911597," I am even wiser than my elders,
    for I have kept your commandments.",18
11911598," I am even wiser than my elders,
    for I have kept your commandments.",18
11911599," I am even wiser than my elders,
    for I have kept your commandments.",18
11911600," I am even wiser than my elders,
    for I have kept your commandments.",18
11911601," I am even wiser than my elders,
    for I have kept your commandments.",18
11911602," I am even wiser than my elders,
    for I have kept your commandments.",18
11911603," I am even wiser than my elders,
    for I have kept your commandments.",18
11911604," I am even wiser than my elders,
    for I have kept your commandments.",18
11911605," I am even wiser than my elders,
    for I have kept your commandments.",18
11911606," I am even wiser than my elders,
    for I have kept your commandments.",18
11911607," I am even wiser than my elders,
    for I have kept your commandments.",18
11911608," I am even wiser than my elders,
    for I have kept your commandments.",18
11911609," I am even wiser than my elders,
    for I have kept your commandments.",18
11911610," I am even wiser than my elders,
    for I have kept your commandments.",18
11911611," I am even wiser than my elders,
    for I have kept your commandments.",18
11911612," I am even wiser than my elders,
    for I have kept your commandments.",18
11911613," I am even wiser than my elders,
    for I have kept your commandments.",18
11911614," I am even wiser than my elders,
    for I have kept your commandments.",18
11911615," I am even wiser than my elders,
    for I have kept your commandments.",18
11911616," I am even wiser than my elders,
    for I have kept your commandments.",18
11911617," I am even wiser than my elders,
    for I have kept your commandments.",18
11911618," I am even wiser than my elders,
    for I have kept your commandments.",18
11911619," I am even wiser than my elders,
    for I have kept your commandments.",18
11911620," I am even wiser than my elders,
    for I have kept your commandments.",18
11911621," I am even wiser than my elders,
    for I have kept your commandments.",18
11911622," I am even wiser than my elders,
    for I have kept your commandments.",18
11911623," I am even wiser than my elders,
    for I have kept your commandments.",18
11911624," I am even wiser than my elders,
    for I have kept your commandments.",18
11911625," I am even wiser than my elders,
    for I have kept your commandments.",18
11911626," I am even wiser than my elders,
    for I have kept your commandments.",18
11911627," I am even wiser than my elders,
    for I have kept your commandments.",18
11911628," I am even wiser than my elders,
    for I have kept your commandments.",18
11911629," I am even wiser than my elders,
    for I have kept your commandments.",18
11911630," I am even wiser than my elders,
    for I have kept your commandments.",18
11911631," I am even wiser than my elders,
    for I have kept your commandments.",18
11911632," I am even wiser than my elders,
    for I have kept your commandments.",18
11911633," I am even wiser than my elders,
    for I have kept your commandments.",18
11911634," I am even wiser than my elders,
    for I have kept your commandments.",18
11911635," I am even wiser than my elders,
    for I have kept your commandments.",18
11911636," I am even wiser than my elders,
    for I have kept your commandments.",18
11911637," I am even wiser than my elders,
    for I have kept your commandments.",18
11911638," I am even wiser than my elders,
    for I have kept your commandments.",18
11911639," I am even wiser than my elders,
    for I have kept your commandments.",18
11911640," I am even wiser than my elders,
    for I have kept your commandments.",18
11911641," I am even wiser than my elders,
    for I have kept your commandments.",18
11911642," I am even wiser than my elders,
    for I have kept your commandments.",18
11911643," I am even wiser than my elders,
    for I have kept your commandments.",18
11911644," I am even wiser than my elders,
    for I have kept your commandments.",18
11911645," I am even wiser than my elders,
    for I have kept your commandments.",18
11911646," I am even wiser than my elders,
    for I have kept your commandments.",18
11911647," I am even wiser than my elders,
    for I have kept your commandments.",18
11911648," I am even wiser than my elders,
    for I have kept your commandments.",18
11911649," I am even wiser than my elders,
    for I have kept your commandments.",18
11911650," I am even wiser than my elders,
    for I have kept your commandments.",18
11911651," I am even wiser than my elders,
    for I have kept your commandments.",18
11911652," I am even wiser than my elders,
    for I have kept your commandments.",18
11911653," I am even wiser than my elders,
    for I have kept your commandments.",18
11911654," I am even wiser than my elders,
    for I have kept your commandments.",18
11911655," I am even wiser than my elders,
    for I have kept your commandments.",18
11911656," I am even wiser than my elders,
    for I have kept your commandments.",18
11911657," I am even wiser than my elders,
    for I have kept your commandments.",18
11911658," I am even wiser than my elders,
    for I have kept your commandments.",18
11911659," I am even wiser than my elders,
    for I have kept your commandments.",18
11911660," I am even wiser than my elders,
    for I have kept your commandments.",18
11911661," I am even wiser than my elders,
    for I have kept your commandments.",18
11911662," I am even wiser than my elders,
    for I have kept your commandments.",18
11911663," I am even wiser than my elders,
    for I have kept your commandments.",18
11911664," I am even wiser than my elders,
    for I have kept your commandments.",18
11911665," I am even wiser than my elders,
    for I have kept your commandments.",18
11911666," I am even wiser than my elders,
    for I have kept your commandments.",18
11911667," I am even wiser than my elders,
    for I have kept your commandments.",18
11911668," I am even wiser than my elders,
    for I have kept your commandments.",18
11911669," I am even wiser than my elders,
    for I have kept your commandments.",18
11911670," I am even wiser than my elders,
    for I have kept your commandments.",18
11911671," I am even wiser than my elders,
    for I have kept your commandments.",18
11911672," I am even wiser than my elders,
    for I have kept your commandments.",18
11911673," I am even wiser than my elders,
    for I have kept your commandments.",18
11911674," I am even wiser than my elders,
    for I have kept your commandments.",18
11911675," I am even wiser than my elders,
    for I have kept your commandments.",18
11911676," I am even wiser than my elders,
    for I have kept your commandments.",18
11911677," I am even wiser than my elders,
    for I have kept your commandments.",18
11911678," I am even wiser than my elders,
    for I have kept your commandments.",18
11911679," I am even wiser than my elders,
    for I have kept your commandments.",18
11911680," I am even wiser than my elders,
    for I have kept your commandments.",18
11911681," I am even wiser than my elders,
    for I have kept your commandments.",18
11911682," I am even wiser than my elders,
    for I have kept your commandments.",18
11911683," I am even wiser than my elders,
    for I have kept your commandments.",18
11911684," I am even wiser than my elders,
    for I have kept your commandments.",18
11911685," I am even wiser than my elders,
    for I have kept your commandments.",18
11911686," I am even wiser than my elders,
    for I have kept your commandments.",18
11911687," I am even wiser than my elders,
    for I have kept your commandments.",18
11911688," I am even wiser than my elders,
    for I have kept your commandments.",18
11911689," I am even wiser than my elders,
    for I have kept your commandments.",18
11911690," I am even wiser than my elders,
    for I have kept your commandments.",18
11911691," I am even wiser than my elders,
    for I have kept your commandments.",18
11911692," I am even wiser than my elders,
    for I have kept your commandments.",18
11911693," I am even wiser than my elders,
    for I have kept your commandments.",18
11911694," I am even wiser than my elders,
    for I have kept your commandments.",18
11911695," I am even wiser than my elders,
    for I have kept your commandments.",18
11911696," I am even wiser than my elders,
    for I have kept your commandments.",18
11911697," I am even wiser than my elders,
    for I have kept your commandments.",18
11911698," I am even wiser than my elders,
    for I have kept your commandments.",18
11911699," I am even wiser than my elders,
    for I have kept your commandments.",18
11911700," I am even wiser than my elders,
    for I have kept your commandments.",18
11911701," I am even wiser than my elders,
    for I have kept your commandments.",18
11911702," I am even wiser than my elders,
    for I have kept your commandments.",18
11911703," I am even wiser than my elders,
    for I have kept your commandments.",18
11911704," I am even wiser than my elders,
    for I have kept your commandments.",18
11911705," I am even wiser than my elders,
    for I have kept your commandments.",18
11911706," I am even wiser than my elders,
    for I have kept your commandments.",18
11911707," I am even wiser than my elders,
    for I have kept your commandments.",18
11911708," I am even wiser than my elders,
    for I have kept your commandments.",18
11911709," I am even wiser than my elders,
    for I have kept your commandments.",18
11911710," I am even wiser than my elders,
    for I have kept your commandments.",18
