text,label
"OPERATION: , Subxiphoid pericardial window.,ANESTHESIA: , General endotracheal anesthesia.,OPERATIVE PROCEDURE IN DETAIL:  ,After obtaining informed consent from the patient's family, including a thorough explanation of the risks and benefits of the aforementioned procedure, patient was taken to the operating room and general endotracheal anesthesia was administered.  Next, the neck and chest were prepped and draped in the standard surgical fashion.  A #10-blade scalpel was used to make an incision in the area of the xiphoid process.  Dissection was carried down to the level of the fascia using Bovie electrocautery.  The xiphoid process was elevated, and the diaphragmatic attachments to it were dissected free.  Next the pericardium was identified.,The pericardium was opened with Bovie electrocautery.  Upon entering the pericardium, serous fluid was expressed.  In total, ** cc of fluid was drained.  A pericardial biopsy was obtained.  The fluid was sent off for cytologic examination as well as for culture.  A #24 Blake chest drain was brought out through the skin and placed in the posterior pericardium.  The fascia was closed with #1 Vicryl followed by 2-0 Vicryl followed by 4-0 PDS in a running subcuticular fashion.  Sterile dressing was applied.",Surgery
"There is normal and symmetrical filling of the caliceal system.  Subsequent films demonstrate that the kidneys are of normal size and contour bilaterally.  The caliceal system and ureters are in their usual position and show no signs of obstruction or intraluminal defects. The postvoid films demonstrate normal emptying of the collecting system, including the urinary bladder.,IMPRESSION:,  Negative intravenous urogram.,",Urology
"PREOPERATIVE DIAGNOSIS:,  Left inguinal hernia.,POSTOPERATIVE DIAGNOSIS: , Left inguinal hernia, direct.,PROCEDURE: , Left inguinal herniorrhaphy, modified Bassini.,DESCRIPTION OF PROCEDURE:  ,The patient was electively taken to the operating room.  In same day surgery, Dr. X applied a magnet to the pacemaker defibrillator that the patient has to change it into a fixed mode and to protect the device from the action of the cautery.  Informed consent was obtained, and the patient was transferred to the operating room where a time-out process was followed and the patient under general endotracheal anesthesia was prepped and draped in the usual fashion.  Local anesthesia was used as a field block and then an incision was made in the left inguinal area and carried down to the external oblique aponeurosis, which was opened.  The cord was isolated and protected.  It was dissected out.  The lipoma of the cord was removed and the sac was high ligated.  The main hernia was a direct hernia due to weakness of the floor.  A Bassini repair was performed.  We used a number of interrupted sutures of 2-0 Tevdek __________ in the conjoint tendon and the ilioinguinal ligament.,The external oblique muscle was approximated same as the soft tissue with Vicryl and then the skin was closed with subcuticular suture of Monocryl.  The dressing was applied and the patient tolerated the procedure well, estimated blood loss was minimal, was transferred to recovery room in satisfactory condition.",Surgery
"HISTORY OF PRESENT ILLNESS:  ,The patient is a 50-year-old African American female with past medical history significant for hypertension and endstage renal disease, on hemodialysis secondary to endstage renal disease, last hemodialysis was on June 22, 2007.  The patient presents with no complaints for cadaveric renal transplant.  After appropriate cross match and workup of HLA typing of both recipient and cadaveric kidneys, the patient was deemed appropriate for operative intervention and transplantation of kidney.,PREOPERATIVE DIAGNOSIS:,  Endstage renal disease.,POSTOPERATIVE DIAGNOSIS: , Endstage renal disease.,PROCEDURE:,  Cadaveric renal transplant to right pelvis.,ESTIMATED BLOOD LOSS: , 400 mL.,FLUIDS:  ,One liter of normal saline and one liter of 5% of albumin.,ANESTHESIA:  ,General endotracheal.,SPECIMEN:  ,None.,DRAIN: , None.,COMPLICATIONS: , None.,The patient tolerated the procedure without any complication.,PROCEDURE IN DETAIL:  ,The patient was brought to the operating room, prepped and draped in sterile fashion.  After adequate anesthesia was achieved, a curvilinear incision was made in the right pelvic fossa approximately 9 cm in length extending from the 1.5 cm medial of the ASIS down to the suprapubic space.  After this was taken down with a #10 blade, electrocautery was used to take down tissue down to the layer of the subcutaneous fat.  Camper's and Scarpa's were dissected with electrocautery.  Hemostasis was achieved throughout the tissue plains with electrocautery.  The external oblique aponeurosis was identified with musculature and was entered with electrocautery.  Then hemostats were entered in and dissection continued down with electrocautery down",Nephrology
"PREOPERATIVE DIAGNOSES:,1.  Epidural hematoma, cervical spine.,2.  Status post cervical laminectomy, C3 through C7 postop day #10.,3.  Central cord syndrome.,4.  Acute quadriplegia.,POSTOPERATIVE DIAGNOSES:,1.  Epidural hematoma, cervical spine.,2.  Status post cervical laminectomy, C3 through C7 postop day #10.,3.  Central cord syndrome.,4.  Acute quadriplegia.,PROCEDURE PERFORMED:,1.  Evacuation of epidural hematoma.,2.  Insertion of epidural drain.,ANESTHESIA: , General.,COMPLICATIONS:  ,None.,ESTIMATED BLOOD LOSS:  ,200 cc.,HISTORY:  ,This is a 64-year-old female who has had an extensive medical history beginning with coronary artery bypass done on emergent basis while she was in Maryland in April of 2003 after having myocardial infarction.  She was then transferred to Beaumont Hospital, at which point, she developed a sternal abscess.  The patient was treated for the abscess in Beaumont and then subsequently transferred to some other type of facility near her home in Warren, Michigan at which point, she developed a second what was termed minor myocardial infarction.,The patient subsequently recovered in a Cardiac Rehab Facility and approximately two weeks later, brings us to the month of August, at which time she was at home ambulating with a walker or a cane, and then sustained a fall and at that point she was unable to walk and had acute progressive weakness and was identified as having a central cord syndrome based on an MRI, which showed record signal change.  The patient underwent cervical laminectomy and seemed to be improving subjectively in terms of neurologic recovery, but objectively there",Surgery
"PROCEDURE PERFORMED: , Umbilical hernia repair.,PROCEDURE:,  After informed consent was obtained, the patient was brought to the operative suite and placed supine on the operating table.  The patient was sedated, and an adequate local anesthetic was administered using 1% lidocaine without epinephrine.  The patient was prepped and draped in the usual sterile manner.,A standard curvilinear umbilical incision was made, and dissection was carried down to the hernia sac using a combination of Metzenbaum scissors and Bovie electrocautery.  The sac was cleared of overlying adherent tissue, and the fascial defect was delineated.  The fascia was cleared of any adherent tissue for a distance of 1.5 cm from the defect.  The sac was then placed into the abdominal cavity and the defect was closed primarily using simple interrupted 0 Vicryl sutures.  The umbilicus was then re-formed using 4-0 Vicryl to tack the umbilical skin to the fascia.,The wound was then irrigated using sterile saline, and hemostasis was obtained using Bovie electrocautery.  The skin was approximated with 4-0 Vicryl in a subcuticular fashion.  The skin was prepped with benzoin, and Steri-Strips were applied.  A dressing was then applied.  All surgical counts were reported as correct.,Having tolerated the procedure well, the patient was subsequently taken to the recovery room in good and stable condition.",Surgery
"GENERAL: , Well developed, well nourished, alert, in no acute distress.  GCS 50, nontoxic.,VITAL SIGNS: , Blood pressure *, pulse *, respirations *, temperature * degrees F.  Pulse oximetry *%.,HEENT: , Eyes: Lids and conjunctiva.  No lesions.  Pupils equal, round, reactive to light and accommodation.  Irises symmetrical, undilated.  Funduscopic exam reveals no hemorrhages or discopathy.  Ears, Nose, Mouth, and throat:  External ears without lesions.  Nares patent.  Septum midline.  Tympanic membranes without erythema, bulging or retraction.  Canals without lesion.  Hearing is grossly intact.  Lips, teeth, gums, palate without lesion.  Posterior oropharynx:  No erythema.  No tonsillar enlargement, crypt formation or abscess.,NECK:  ,Supple and symmetric.  No masses. Thyroid midline, non enlarged.  No JVD.  Neck is nontender.  Full range of motion without pain.,RESPIRATORY: , Good respiratory effort.  Clear to auscultation.  Clear to percussion.  Chest:  Symmetrical rise and fall.  Symmetrical expansion.  No egophony or tactile fremitus.,CARDIOVASCULAR:,  Regular rate and rhythm.  No murmur, gallops, clicks, heaves or rub.  Cardiac palpation within normal limits.  Pulses equal at carotid.  Femoral and pedal pulses:  No peripheral edema.,GASTROINTESTINAL:  ,No tenderness or mass.  No hepatosplenomegaly.  No hernia.  Bowel sounds equal times four quadrants.  Abdomen is nondistended.  No rebound, guarding, rigidity or ecchymosis.,MUSCULOSKELETAL: , Normal gait and station.  No pathology to digits or nails.  Extremities move times four.  No",GeneralMedicine
"TITLE OF OPERATION:,  Bilateral endoscopic proximal shunt revision and a distal shunt revision.,INDICATIONS FOR OPERATION:,  Headaches, full subtemporal site.,PREOPERATIVE DIAGNOSIS: , Slit ventricle syndrome.,POSTOPERATIVE DIAGNOSIS: , Slit ventricle syndrome.,FINDINGS:,  Coaptation of ventricles against proximal end of ventricular catheter.,ANESTHESIA: , General endotracheal tube anesthesia.,DEVICES: , A Codman Hakim programmable valve with Portnoy ventricular catheter, a 0/20 proGAV valve with a shunt assist of 20 cm dual right-angled connector, and a flushing reservoir.,BRIEF NARRATIVE OF OPERATIVE PROCEDURE:,  After satisfactory general endotracheal tube anesthesia was administered, the patient was positioned on the operating table in the prone position with the head held on a soft foam padding.  The occipital area was shaven bilaterally and then the areas of the prior scalp incisions were infiltrated with 0.25% Marcaine with 1:200,000 epinephrine after routine prepping and draping.  Both U-shaped scalp incisions were opened exposing both the left and the right ventricular catheters as well as the old low pressure reservoir, which might have been leading to the coaptation of the ventricles.  The patient also had a right subtemporal depression, which was full preoperatively.  The entire old apparatus was dissected out.  We then cut both the ventricular catheters and secured them with sutures so that __________ could be inserted.  They were both inspected.  No definite debris were seen.  After removing the ventricular catheters, the old tracts were inspected and we could see where there was coaptation of the ventricles against the ventricular catheter. ",Neurosurgery
"PREOPERATIVE DIAGNOSES,1.  End-stage renal disease.,2.  Diabetes.,POSTOPERATIVE DIAGNOSES,1.  End-stage renal disease.,2.  Diabetes.,OPERATIVE PROCEDURE,Creation of right brachiocephalic arteriovenous fistula.,INDICATIONS FOR THE PROCEDURE,This patient has end-stage renal disease.  Although, the patient is right-handed, preoperative vein mapping demonstrated much better vein in the right arm.  Hence, a right brachiocephalic fistula is being planned.,OPERATIVE FINDINGS,The right cephalic vein at the elbow is chosen to be suitable.  It is slightly sporadic, but of an adequate size.  An end-to-side right brachiocephalic arteriovenous fistula was created.  At completion, there was a great thrill.,OPERATIVE PROCEDURE IN DETAIL,After informed consent was obtained, the patient was taken to the operating room.  The patient was placed in the supine position.  The patient received a regional nerve block.  The patient also received intravenous sedation.  The right arm was prepped and draped in the usual sterile fashion.,We made a small transverse incision in the right cubital fossa.  The cephalic vein was identified and mobilized.  The fascia was incised, and the brachial artery was also identified and mobilized.  The brachial artery was free off significant disease.  A good pulse was noted.  The cephalic vein was mobilized proximally and distally.  The brachial artery was mobilized proximally and distally.  We did not give heparin.  The brachial artery was then clamped proximally and distally.  The cephalic vein was also clamped proximally and distally.  Longitudinal arteriotomy was made in brachial artery, and a longitudinal venotomy was",Nephrology
"TITLE OF OPERATION: , Phacoemulsification with posterior chamber intraocular lens implant in the right eye.,INDICATION FOR SURGERY: , The patient is a 27-year-old male who sustained an open globe injury as a child.  He subsequently developed a retinal detachment in 2005 and now has silicone oil in the anterior chamber of the right eye as well as a dense cataract.  He is undergoing silicone oil removal as well as concurrent cataract extraction with lens implant in the right eye.,PREOP DIAGNOSIS:,1.  History of open globe to the right eye.,2.  History of retinal detachment status post repair in the right eye.,3.  Silicone oil in anterior chamber.,4.  Dense silicone oil cataract in the right eye obscuring the view of the posterior pole.,POSTOP DIAGNOSIS:,1.  History of open globe to the right eye.,2.  History of retinal detachment status post repair in the right eye.,3.  Silicone oil in anterior chamber.,4.  Dense silicone oil cataract in the right eye obscuring the view of the posterior pole.,ANESTHESIA: , General.,PROS DEV IMPLANT: , ABC Laboratories posterior chamber intraocular lens, 21.0 diopters, serial number 123456.,NARRATIVE: , Informed consent was obtained.  All questions were answered.  The patient was brought to preoperative holding area where the operative right eye was marked.  He was brought to the operating room and placed in the supine position.  EKG leads were placed.  General anesthesia was induced by the anesthesia service.  A time-out was called to confirm the procedure and operative",Surgery
"PREOPERATIVE DIAGNOSIS: ,Incomplete abortion.,POSTOPERATIVE DIAGNOSIS: ,Incomplete abortion.,PROCEDURE PERFORMED:, Suction dilation and curettage.,ANESTHESIA:  ,General and nonendotracheal by Dr. X.,ESTIMATED BLOOD LOSS: , Less than 200 cc.,SPECIMENS: , Endometrial curettings.,DRAINS: , None.,FINDINGS:  ,On bimanual exam, the patient has approximately 15-week anteverted, mobile uterus with the cervix that is dilated to approximately 2 cm with multiple blood colts in the vagina.  There was a large amount of tissue obtained on the procedure.,PROCEDURE:  ,The patient was taken to the operating room where a general anesthetic was administered.  She was then positioned in the dorsal lithotomy position and prepped and draped in the normal sterile fashion.  Once the anesthetic was found to be adequate, a bimanual exam was performed under anesthetic.  Next, a weighted speculum was placed in the vagina.  The anterior lip of cervix was grasped with the vulsellum tenaculum and due to the patient already being dilated approximately 2 cm, no cervical dilation was needed.  A size 12 straight suction curette was used and connected to the suction and was placed in the cervix and a suction curettage was performed.  Two passes were made with the suction curettage.  Next, a sharp curettage was performed obtaining a small amount of tissue and this was followed by third suction curettage and then a final sharp curettage was performed, which revealed a good uterine cry on all sides of the uterus.  After the procedure, the vulsellum tenaculum was removed.  The cervix was seemed",Obstetrics/Gynecology
