,text,label
116,"On Christmas Eve, attorney John (Ryan) visits the home of his estranged siblings Celia (Mathews) and Charlie Boerum (Waring). John criticizes Celia for keeping the house so dark and dreary. Charlie wants to kill Celia, whom he believes murdered his wife Jessie by tripping her down the stairs on Christmas Eve, but Celia protests her innocence and is determined to care for Charlie regardless of his feelings. John calls Celia out for despising Jessie and pleads with Celia to find a home elsewhere. Charlie has moved back into his childhood bedroom, desiring a place away from where his mother and sister would annoy him. He intimates that he will only leave after he kills Celia; he even threatens to kill Celia after she packs Jessie's belongings away. John leaves after making them promise not to hurt each other, but Celia trips down the stairs as a cord was strung by Charlie across the steps. Charlie blames Celia for being like his controlling and domineering mother, yet Celia claims that Charlie has always desired a strong maternal figure. John has been doing this every Christmas Eve since Charlie's wife's death 20 years ago. All he can do is have a drink with the local bartender Al (Baker) and hope for the best.
",266
117,"Traveling haberdashery salesman Leon Gorwald (Fiedler) of Philadelphia is arrested in a small town for jaywalking and attempted bribery of a deputy sheriff (Healey) and placed in jail. Gorwald repeatedly requests a hearing before a magistrate judge, while the sheriff, Monty (Denton), and the deputy, Carly, discuss a recent murder of a local girl. Soon enough, the sheriff orders Carly and another deputy, Bill 'Sandy' Sanderson (Nicholas), to bring in a suspected serial killer (Jaeckel) and place him in the adjacent cell. When the deputies notice that a lynch mob is forming in local Petrie's Bar, the sheriff decides to move the suspected killer. The suspect knocks out the sheriff and escapes just before a lynch mob led by Petrie (Challee) storms the jail, but he forces Gorwald to trade clothing before leaving. Gorwald is mistakenly taken to be lynched but is saved by Sandy and Carly at the last moment. However, the escaped suspect was, in fact, an innocent man, and Gorwald is the real killer. After being released, Gorwald is last seen putting a knife in his jacket pocket and picking up a hitchhiking girl (Dupuis) with malicious intent imprinted upon his face.
",266
118,"Mitch (Hutton) and Judy (Helm) are out-of-work beatniks in need of money who annoy their landlady (Morris) greatly, especially as they owe back rent. At a party held by Bruce (Vaughn), several friends, including Kong (Clark), Monk (Bellin), Connie (Conaway), and Linda (Wasson), congregate for poetry and food. There, Judy meets an older man named Kenneth (Rogers), who is an assistant professor. Kenneth is not a beatnik, but he likes to attend their parties and is considered ""loaded"" by the others. He asks Judy on a date, and Mitch encourages Judy, who is reluctant, to date Kenneth because he seems to have money. Mitch tells Judy that Kenneth only wants a ""small kick"", whereas they have ""big kicks"" together. Kenneth gives Judy a diamond bracelet worth thousands of dollars, which Mitch convinces Judy to give him and tries to sell to a jeweler (Andersen). The jeweler has Mitch arrested as the bracelet Kenneth gave to Judy was, in fact, stolen. With Mitch in prison, Kenneth, who is actually a beatnik-hater who believes that they only want to abandon responsibility, stabs Judy to death in her apartment, giving him the biggest kicks of all. 
",269
119,"New Yorker Mrs. Bixby (Meadows) travels to her dentist husband Dr. Bixby's (Tremayne) office to give him lunch, a bill, and state that she is traveling to see her aunt. Rather than travel to see her aunt, Mrs. Bixby goes to her lover's (Chase) home in Baltimore. However, the Colonel must immediately attend to some horse trading of a deceased neighbor, so his driver Dawson (Hamilton) chauffeurs him away while maid Eloise (Norman) looks after Mrs. Bixby. She receives an expensive mink coat from the Colonel and a breakup letter saying goodbye. She wants to keep the coat without arousing her husband's suspicion, so she visits a pawnbroker (Caine) and has the coat pawned for $50. She then pretends to randomly find the pawn ticket in a cab, which she gives to her husband to retrieve the item. Mrs. Bixby arrives to receive the item just as Mr. Gorman (Cheshire) walks in with a dental emergency. However, Mrs. Bixby is dismayed when her husband gives her a small mink stole; Dr. Bixby's nurse Miss Putney (Hughes) has the coat, thus implying that he is having an affair with her.
",270
120,"Egotistical, vain, money-hungry Seymour Johnston (Hatfield) shoots and kills his rich Aunt Muriel Drummond (Dunnock) while the maid (Crehan) is away, as he is desperate to control his late father's fortune and she is utterly embarrassed by his antics. He believes himself to be a Renaissance man who operates an antique shop with his equally money-hungry girlfriend Liza (Stevens). He pins the blame on ""Antonio Battani"", a fake persona that he has created using make-up and a wig after finding a California driver license utilizing the name. He evens rents an apartment in New Jersey for months and engages with his neighbors brusquely to give the identity fullness. He sends threatening letters to Aunt Muriel demanding $10,000, though she easily sees through the scheme and doesn't even send the letters to the police, which he desired her to do. Liza laughs at his plan, which leaves to him to consider Liza's demise equally expedient. Seymour's plan fails because his willful blindness of his own faults means that he no longer ""sees"" his distinctive facial birthmark, which gives his disguise away to a neighbor (Bronson), and he is promptly arrested by a police detective (Lane) who was close friends with his aunt.
",272
121,"White-collar criminal Stephen Fontaine (Redfield) and Police Sergeant Rockwell eat in a cafe while talking with a friendly waitress (Harford) about Fontaine's crime. Fontaine is being transported to prison via train and the two must rush when the station announcer (Frees) declares that the train is soon departing. Fontaine plays a game of fingerbang with a young boy, Billy (Hunley), which alarms his mother (Stewart). Fontaine then teases the train conductor (Lane), who inquires about Fontaine's upcoming criminal penalty while helping Rockwell learn the present security features. Fontaine, facing ten years in prison for larceny, then tries to bribe Rockwell, a father of four, for his freedom with $50,000, which was brought on board by Fontaine's mother (Evanson), and who snuck an envelope with the offer in Rockwell's pocket when he helped her with her luggage. Fontaine even convinces Rockwell to personally check to ensure that the money is indeed present, which it is. When the conductor announces that they have reached their final stop of Richmond and Rockwell still has not accepted, Fontaine grabs for Rockwell's gun and kills him. Fontaine then discovers that the bullet damaged the key in Rockwell's pocket, and he cannot unlock the manacles.
",275
122,"Palm Beach, Florida. English author Randolph Burnside (Clanton) runs into wealthy Cecilia Smithson (Markey), Colonel Blair (Kingsford), and Irene Cole (Dana) upon returning to his former home, where he is welcomed by the cafe host (Anders). Donna Dew (Arlen) begs Burnside to write a script for her. Wealthy but plain housewife Irene, wife of oil millionaire Howard Cole (Hewitt) and herself a bottlecap heiress, is pursued by playboy Prince Burhan (Bergerac), who ignores other beauties (Dixon) for her and threatens to kill himself if he can't have Irene. However, she refuses to leave her neglectful husband (Hewitt) for him and consistently seeks advise and consoling from Burnside, who is writing a book about Burhan. When Burhan dies, Irene and her husband assume that he killed himself over his love for Irene. Sometime later, Burnside learns from the cafe host that Burhan's death was an accident, as his mechanic had disconnected his brakes, and that he had pursued Irene for her money. Burnside decides to keep this a secret when he sees that Irene, believing a man killed himself over his love for her, has a newfound confidence that has greatly improved her marriage and her spark for life. 
",275
123,"Boxing manager Arthur Duffy (Keith) is offered a powerful drug by a shady character named Boots Murphy (Darro) while boxer Soldier Fresno (Lukas) sleeps soundly. Boots tells him it is a drug used on racehorses to turn losers into winners, so Arthur decides to use the drug on one of his washed-up fighters, Soldier Fresno. After Soldier is injected with twenty units of the drug, which he believes are new vitamins, he starts to win every fight, starting with a sparring bout with Gypsy Joe (Hicks) and a real bout with Buster (Dushman). Arthur always gives the drug to Soldier after his handler (Perry), attendant (Lamont), and cornerman (Gambina) leave the room. Arthur and Boots begin to rake in the money, and soon Soldier gets a bout with the champion. Before the fight, however, Arthur tells Boots to give Soldier thirty units of the drug instead of twenty, and Boots says no. Boots also tells Arthur that he only has two more doses of the drug, as the creator died in prison. Determined to win the fight, Arthur injects Soldier with both doses. Unfortunately, the overdose causes Soldier to believe that he is already in the ring. He springs up, starts fighting, and beats Arthur to death just before the police (Romano) break in.
",276
124,"Thirty-seven-year-old Caroline Hardy (Leachman) keeps house for her famous thirty-five-year-old brother, the renowned theatre actor Collin Hardy (Nader), while she works to have a relationship with married Paul Ross (Carlson). Paul's wife Julie (Clark) catches them together and orders Paul home with her, and it is quickly revealed that Collin contacted Julie to catch Caroline and Paul together. Disappointed in her own life, Caroline seeks escape by increasing her involvement in her brother's career, as she is intensely jealous of Collin's physical attractiveness and her supposed plainness. When Caroline learns through subterfuge that Collin's girlfriend, Joan Blake (Curran), will be joining him in their acting troupe's out-of-town rehearsals to Boston, Caroline hatches a plot while in a jealous rage. The result of that rage is an explosion of house painting fluids, as a painter (Leavitt) is helping her redecorate the house's walls. The doctor (Bailey) tells her that Collin is rendered blind. Caroline, somewhat inauthentically, tries to act the part of the comforter, encouraging her extremely depressed brother not to dwell on the supposed loss of his good looks and opportunities to serve as a leading man. She fails to tell him that his face was not damaged, only the vision of his eyes.
",277
125,"Alcoholic has-been actor Charles Gresham (Rains) visits his favorite bar, where bartender Jerry (Silver) can't serve him a drink due to his sizeable bar tab. Gresham tries to blackmail producer Wayne Campbell (Gregory) into casting him in a new play but must wait with secretary Lee (Banks) for Campbell to conclude business. Gresham begs him for work, as he drinks when he has no role to play, and he cannot find his identity other than his roles. As he has been threatened with extortion for embezzlement in Philadelphia, Campbell gives Gresham the script for a high-paying role as a blackmailing gangster and advises him to perform it for one of the play's financial backers, Nick Roper (Picerni), in order to prove that he can play a ""heavy"". Gresham goes to Roper and performs the monologue, but it turns out to contain details of one of Roper's real crimes, and Roper shoots Gresham. As two of Roper's henchmen (Garrett and Martin) take away Gresham's body, Roper learns that Gresham learned about the crime from Wayne Campbell by a sheet of paper with the monologue typed on it and the letterhead of Campbell, and it is implied that Roper later killed Campbell.
",277
126,"John Crane (Shatner) narrates from a courtroom how he ultimately committed a murder while a court clerk (Elson) outlines the details of the case. John flashes back to when he met his German lover Lottie (Scala) while buying a gift for his mother Claire (Landis). Lottie leads him on a walk to a secluded waterfall where she discusses her childhood and losing her parents, while John mentions how he lost his father but was left financially well off. The two of them dance (she cures his phobia regarding dancing) and discuss marriage, but John flees when he realizes that he has not contacted his mother (who is waiting for him). Claire goes to see Lottie at her job and questions whether Lottie is trying to wed to obtain American citizenship, but she does not reveal her identity as John's mother. He has an unnaturally close relationship with his mother (by calling her 'Claire' instead of mother and mentioning her constantly, for example), which worries Lottie when they later meet for tea. Lottie suggests taking Claire to their favorite spot by a waterfall to tell her of their intent to marry. However, John believes that this as Lottie's suggestion that they should kill Claire, and John pushes Lottie off the cliff instead. The inquest board chairman (Carson) rules that Lottie's death was accidental.
",277
127,"Claude Shorup (Miller) is cheating on his wife of seven years, Clara (Segal), with Clara's best friend Margo (Breslin). He deceives both women about his whereabouts, telling his wife that he is at the club and his girlfriend that he has a late work meeting. Since Clara has been having problems with Claude, she asks Margo for advice. She wonders whether she shouldn't have made Claude the president of the company she owns. Margo tells Claude that his wife suspects him of having an affair and is going to divorce him. Since he will be left broke after a divorce, Margo suggests that Claude kill his wife. Claude tries to kill Clara with a knife but has second thoughts. Later he tells Margo that he will hire someone to do it, so Margo decides to kill Clara herself. She offers Clara poison-laced rose petal tea, and Clara drinks it and dies. A man named George Weeks (Kane) then arrives and Margo pretends to be Clara in an effort to get rid of him. Weeks says that he is a caddie and is here to collect an envelope with two thousand dollars in it. She gives him the envelope, and he then kills Margo thinking she was Clara. Weeks was the hitman hired by Claude to kill his wife and the two thousand dollars was his payment.
",278
128,"Financially strapped couple Frank (Blackmer) and Mildred Partridge (Gregg) scheme to have Mildred ""disappear"" for seven years and be declared legally dead in order to collect Mildred's $25,000 life insurance policy. Frank got a sales job, but it won't start until next month, and bills are due. They rush to take Mildred to the bus station to ""disappear"", as Mildred's sister Lucy (Tedrow) will soon stop by to pick up Mildred. Insurance investigator Mr. Kettle (Emhardt) suspects that Frank killed Mildred, and his constant hounding of Frank means that the couple must not be in contact with each other. They have to carefully meet at the local library and avoid being seen by the librarian (Holland), and Frank suggests that Mildred go to San Francisco. Two days before the seven years is up, Frank is visited by Mildred, who has moved on with her life, and she declares that she wants a divorce and an end to the scheme, and she is willing to pay off Frank for $1500. In a rage, Frank bludgeons her to death with a figurine and buries her in his garden. On the seventh anniversary, as Frank is going to court, Kettle returns to congratulate Frank for ""winning"" and offers to help him with his garden.
",280
129,"Psychoanalyst Dr. Ernest Cooper (Newton) employs shy and reserved Maude Sheridan (Baxley), who falls for a crook named Jimmy French (Loggia) after meeting him in a cafeteria, followed by him calling her at her workplace. French tells Maude of his criminal background, and they start dating. When Maude initially declines, Jimmy doesn't talk to her for two weeks, leaving Maude to seek out information about him from his landlady (Eaton). Eventually, he convinces her to allow him to look at Dr. Cooper's private files, as he owes $2000 in debt. He wants to blackmail at least one of Cooper's patients. French picks the file of M.J. Harrison, a real estate agent. He discovers that Harrison had an affair with a woman named Diana. French visits Harrison (Gaines) at his office and is let in by the receptionist (Leigh), and he proceeds to demand $10,000 cash from Harrison in exchange for silence. Harrison agrees to bring the money to French's home that night but kills French instead. Dr. Cooper tells Maude the bad news about French the next day. He then reveals that Harrison never had an affair. It was all the product of his disturbed mind. He believed the delusion so strongly, however, that he was willing to kill to protect it. 
",280
130,"Marsha Hendricks (Platt) learns that her husband Charles (Baragrey) is cheating on her while traveling on business trips when she finds a lighter with the other woman's initials, BA, in Charles' grey suit and calls a supposed business number, only to reach the home of the other woman, Beryl Abbott (Johnson). The other woman, Beryl, wants Charles to leave Marsha, which he refuses to do. When Marsha confronts Charles, he dismisses her feelings and says that it his right to see another woman if he wants, but he promises to end the extramarital relationship. Marsha tracks down the home of the other woman in the city of Lockton and pretends to be collecting old clothes for a welfare association. While at Beryl's apartment, Marsha puts poison in her sugar and spies a framed picture of Charles. Back at home, Marsha receives a call from Charles' secretary that he has gone to Lockton, so she frantically drives back there. When Marsha arrives at Beryl's, she confesses to Beryl about the poison, but Beryl falsely states that Charles left after drinking poisoned coffee. After Marsha leaves, Charles suddenly emerges from the bedroom, where he was hiding. Beryl gives Charles one final cup of coffee, with the poisoned sugar, when he refuses to divorce Marsha for her.
",280
131,"Piano player Gil Larkin (Horton) is upset when he learns that the woman he loves, singer Mona Cameron (Williams), is being abused by her husband Ben (McDearmon), an agent. Gil confronts Ben in his office after the secretary (Laven) leaves, but someone knocks Gil unconscious and shoots Ben, placing the gun in Gil's hand and listening to the scene over the phone. Gil remembers the name Ritchie being said by Ben and realizes his predicament as a patsy, or decoy. After investigating a note on Ben's desk, Gil goes to see Mona, hiding himself from the theater doorman (Tyler), when he runs into Mr. and Mrs. Sasikawa (Mita and Yamaji), who report not having spoken with Ben over the phone. Gil speaks with disc jockey Dave Packard (Mullaney) about Ben's death after Dave deals with autograph seekers (Gorshin), but Dave is clueless. Gil is briefly apprehended by Lieutenant Brandt (Coolidge), as he admits that his fingerprints are on the gun. After he is released, he goes to Mona and realizes when he hears the record that was playing over the phone during the murder that she set him up so she could be with her lover, Ritchie (Lewis). Mona and Ritchie are arrested, while Gil takes his musical arrangements.
",281
132,"Bert Haber (McCormick) is a piano player in a club and is friends with singer Georgia (Lawson). He and owner Joey (Kuluva) discuss Georgia's problems with gangster ""Little Dandy"" Dorf (Darro) at the end of a show. Dorf harasses Georgia after she rejects flowers sent by his henchman (Sharon) and she pours a drink over Dorf's head, humiliating him. When he attempts to assault her, Haber intervenes. A man (Harrington) whom Bert takes to be an insurance man then approaches him and spills Bert's personal details, telling him that Little Dandy recommended it. The next day, a detective claiming the name ""Jack Simpson"" (Ryan) informs Bert that Georgia has been killed by showing him a crime-scene photograph of her face and then questions him about taking Georgia home the previous night. While they speak in private, Bert's friend and co-worker Amos (Weinrib) brings another singer in to audition. The detective discovers that Bert knows enough information to have Little Dandy arrested.  However, the ""detective"" is one of Little Dandy's goons, and he takes Bert away as Amos plays the piano. The ""insurance man"" is sitting in the backseat with a gun and is revealed to be the goon's partner.
",281
133,"While driving across the desert from Texas to California, an associate professor (Carey) arrives at a service station with a baby coyote found injured on the highway. The mechanic (Lambert) laughs that he would want a veterinarian for a coyote but agrees to seek help, to no avail; the coyote escapes anyway. The professor agrees to take on a hitchhiker Julie (Wilcox). However, Julie brings along her father, Pops (Buchanan) and her ""brother"" Harry (Lau), but he quickly notices that Pops has sold off his 2 good tires, taken his cigarettes, and continually told lies (such as Julie being pregnant and Harry working at Sentinel Mesa). After attempting to leave the trio at an abandoned station, the three of them take the Professor's belongings and commandeer his vehicle. The Professor tricks them into abandoning him and his car by pretending it is out of gas and follows them (after they hitch another ride) to a Scorpion Springs gas station, where he calls the police and reports them. The Professor steals another car and picks them up, purposefully flooding the car's engine and pretending to be ill so they won't recognize him. An El Paso policeman (Henderson) arrives just in time to catch the trio in the stolen vehicle and arrest them. The professor then takes back his belongings and sneaks away unnoticed.
",282
134,"Dora (Evans) babysits Larry Fellowes (Spees) for his father, wealthy F. Hubert Fellowes (Reed). She plans to rob him with her boyfriend Mike (Gilleran) and his buddies Gino (Campos) and Arnie (Sills). The three carry out the robbery, but as they are about to leave Fellowes returns, tries to stop them, and is stabbed by Gino and killed. The three make off with $32,000, an engraved lighter, and a revolver, while Dora calls the police and provides a false story with Lieutenant Morgan (Zaremba). As the money is in big denominations, Gino tells the gang to lay low while he works to fence the cash. Dora flirts with Gino while Mike and Arnie are out, saying she wants Gino and is bored with Mike. Gino goes to see his fence Ozzie (Jacobs) for a radio that has a police band, only to find that Mike and Arnie sold the engraved lighter to Ozzie. Gino and Dora flee with the money in a dragster, but Ozzie and associate Murphy (Trapaso) follow them and pull them over. Fellowes was a big-time syndicate gangster, Ozzie and Murphy's boss, and the mob sent out hitman Murphy for revenge.
",283
135,"A man named Floyd Unser gets travel information from the ticket agent (Tyler) about a vehicle coming to pick him up. He is soon met by Brother Gerard (McClory), who takes him to a local monastery where he meets with Father Vincente (Sloane) about seeing a man named Dave Rocco. Father Vincente reveals that he knows the man is actually Ray Clements (Damon), whom Rocco stole money from and cost him his job, his father, and his girl. Clements wants to get revenge on Rocco, who is taking sanctuary there. Father Vincente gives Clements all the money he is owed ($13,000) and both he and Brother Gerard advise Clements to choose forgiveness, and Clements is forced to leave when he declines. Clements almost shoots a man after following Brother Charles (Glass) to a visitor's room, not realizing the man is someone else, but luckily he is stopped by Father Vincente. Clements later kills Rocco's partner, the actual Floyd Unser (Downing), in self-defense at the train station and takes sanctuary at the same monastery, as he was shot by Unser. Police officers (Akins, Mitchell) visit the monastery and ask Father Vincente questions about Clements' location. He tells Father Vincente that he no longer wants revenge, but Rocco died just before Clements' arrival.
",283
136,"Jane (P. Smith) and Ralph Birdwell (Sampson) happily discuss buying their daughter Eileen a new doll when Mrs. Meade (Trevor) stops by their home after giving up the rights to her birth-daughter Eileen seven years prior. She states that she wants Eileen back from the Birdwells, who raised Mrs. Meade's abandoned daughter Eileen as their own. She is willing to forget it for $100-150 per week and threatens to hire a lawyer. Meade is visited at her home by private investigator Phil Ames (Elliot), who promises her $25,000 in exchange for twenty percent of the cut. They team up to kidnap Eileen after she leaves school, as he convinces her that she can simply take back her daughter legally. They do a dry run by the school, while Phil tells Meade to take her in a taxicab to her home and hold her until he calls. After the deed is done, Phil comes by with his ""partner"" Charlie Vance (Calder) and reveals that it turns out to be a trap, as Phil is a friend of the Birdwells and Charlie is a former FBI agent. They threaten Meade with a life in prison for kidnapping the girl, who is not Eileen but actually another girl named Margaret (S. Smith), and who happens to be Phil's child.
",284
137,"Lucy Baldwin (Heckart) and lover Arthur Clark (DeFore) arrive to Lucy's home in a hurry after being alerted by housekeeper Mrs. Evans (Fax) of a supposed heart attack involving Lucy's mother (Kennedy). Dr. Larson (Malet) tells Lucy that the whole episode was made up by Mrs. Baldwin to get Lucy home and advises that Lucy get out more. Lucy has waited on her malingering mother her whole life, to the point where she is not allowed to get married. Lucy and her mother argue over Mrs. Baldwin's shenanigans and Lucy's desire to get married despite her mother's protestations and threat to leave her wealth to charity if Lucy does indeed marry. When Lucy's lover Arthur (DeFore) proposes for the last time, Lucy overdoses her mother's sleeping medicine successfully. Lawyer Mr. Simon (Karnes) sees the transfer of Mrs. Baldwin's limited properties to Lucy and reveals that Mrs. Baldwin's wealth came from an annuity, so Lucy will receive no more money. However, after Lucy marries Arthur, she discovers that Arthur's mother (Bonney) is exactly the same kind of demanding, malingering woman that her mother had been. Lucy is forced to give up her honeymoon and become Mrs. Clark's full-time nurse, so she suggests to Arthur that they get some sleeping medicine for Mrs. Clark.
",284
138,"Private investigator William Tyre (Franciscus) narrates being hired (for $50 per day, plus expenses) by Munro Dean (Mitchell) to lure a bookstore worker named Otto (Weston) to a hotel room so that Dean can meet him and confirm his identity. Dean believes that Otto killed his wife in 1948, and he wants revenge. Tyre goes to the bookstore and spies as Otto fights with a disgruntled customer (Kelljan) over the quality of Paris postcards. Tyre then greets and convinces Otto to meet with him in private by discussing shared musical interests, but Otto invites Tyre to his home instead. When he meets afterward with Dean, Dean tries to give him a revolver and pleads with Tyre to kill Otto for thousands of dollars, but Tyre demurs. Tyre visits Otto's home and listens to music with Otto's girlfriend Gloria (McQuade), and then he convinces Otto to go to Dean's hotel room in order to purchase Otto's 200-plus record collection for $250. Tyre follows through but has a change of heart and goes to the room just as Dean and Otto shoot each other. While dying, Otto admits to Tyre that he killed Dean's wife, but that he was hired by Dean to do it. Dean has been trying to kill him ever since because of the nightmares he has had.
",285
139,"American journalist Mary Prescott (Trevor) is traveling on a train out of the Iron Curtain when her passport and documents are reviewed by the train conductor (Banner) and an officer (Van Eyck). She is befriended by local celebrity Jan Gubak (Bergerac), the captain of the national soccer team. Jan describes his on-field successes with the help of the conductor and an enthusiastic waiter (Manza) when Mary is suddenly approached by Professor Klopka (Klemperer), who states that his country has a secret serum to offer society. While talking privately, Mary agrees to carry a luxury watch for Gubak, but during the customs inspection Jan turns her in to Customs Officer Trevitch (Shayne) for smuggling luxury items. Mary is arrested, and Professor Klopka, who is actually Captain Kriza, attempts to interrogate her for evidence. However, she is released soon afterward when the watch is discovered to be fake and Kriza believes the entire event to be an attempt to raise outrage internationally. Mary is soon visited by Jan on the train to Munich, and she learns that he is part of the underground resistance. The charade was to create a distraction that enabled Gubak to smuggle sensitive microfilm out of the country containing information written by an imprisoned and tortured bishop. Gubak gives Mary the microfilm and urges her to write the truth about his country.
",286
140,"Twenty-five-year-old Enid (Meadows) has two lovers, brash young 26-year-old Eliot Gray (Marlowe) and gentle 59-year-old widower Cyril Hardeen (Matheson). Eliot stops by Enid's house to offer a quiet night after two months together, but Enid strongly desires to go out and refuses to see Eliot on Saturday nights. When directly confronted, Enid finally admits that she has been seeing Cyril for over four years, so Eliot gives her an ultimatum and finally tells Enid that he loves her. The two men meet when Eliot travels to Cyril's sprawling home and is invited in by Cyril's manservant (Indrisano), and the two discuss what they can offer Enid (youth versus romanticism). While having a drink together in his basement, Cyril challenges Eliot to unarmed combat and the more sophisticated Cyril frames Eliot by having him beat up by a substitute fighter, his manservant Joseph, and then having Joseph and he (Cyril) box to make it look as though Cyril and Eliot fought. Police Sergeant Marsh and Sergeant Baker (McLeod) stop by Eliot's home to question him and take him to Cyril's for identification, and Cyril claims that Eliot beat him up, although he refuses to file charges. Enid refuses to believe the truth and leaves Eliot for Cyril.
",287
141,"Leo Torbey (Lloyd) works at a carnival and wakes one day after a night of drinking to discover that he has bought a strange monkey for his sideshow for $500. The monkey is actually a dwarf named Maria (de Mars) who draws portraits of people while disguised as a monkey. Multiple people are impressed with Maria and offer to buy her, including carny Benny (Martin) and girlfriend Lena (Anders). Maria falls in love with Leo, which causes problems with Leo's wife Carol (Talbot). When Leo is away, El Magnifico (Hashim) tries to seduce Carol. Maria draws a picture depicting Carol and El Magnifico in an embrace. Seeing the picture and finding Carol's shoes to be muddy, Leo accuses Carol of cheating on him. He throws her out after an angry denial and goes looking for El Magnifico, finding only an elderly woman (Bennett) who states that El Magnifico went to the hospital for his appendix, meaning that he and Carol are innocent. Finally having Leo all to herself, Maria confesses her love for Leo. Angrily, Leo spurns her affections and sells her to Benny. Leo writes to his wife begging her to return. Unfortunately, Leo is killed by an angry Benny who was driven to a murderous rage after he saw a drawing of Maria that showed Leo and Benny's wife in a romantic embrace.
",287
142,"Fifty-year-old Harry Beggs (Denton) visits the warden (Carson) and the prison cashier (Swoger) to leave prison with $1,636 of back pay from 20 years of working in the prison work camps in construction. A bus driver (Perkins) takes him to the bank where the teller (Lloyd) cashes his check. He stops at a bar and calls his estranged wife Edith (Nolan), but he cannot bring himself to speak to her. He is then tricked by the bartender Lucky (Martin) and a young woman named Angela (Silo) into getting drunk, and all of his money is stolen when he wakes up at 1:00 AM. After angrily accusing the bartender of stealing his wallet, the bartender throws him out. A man on the street (Lamont) advises to him to go home, and as he has nowhere else to go, Harry goes to his estranged wife Edith's house for a reunion. They discuss his crime of shooting at a police officer during a holdup and her anger at him. Although she never visited him at the prison, she doesn't believe in divorce. They reconcile as he shows his guilt at losing the money. As they embrace, Angela walks in the door with a shiny new earring. They are both dismayed to discover that they are, in fact, father and daughter.
",287
143,"Lottie Slocum (Ritter) is the last person to have seen Clara Nash (Mathews) before she was strangled to death, so she is interviewed by a police detective sergeant (Teal) and is supported by her daughter Janie (Welles). As the detective sergeant leaves, nosy Blanche Armsteader (Wickes) arrives to gossip. Lottie, who used to be the Nashes' babysitter, believes that Clara had it coming because she treated her husband Mr. Nash (Newton) badly, and she notes her distrust of Clara's boyfriend Mr. DeMario (Ansara). Lottie flashes back to the last fight between the husband and wife, one in which Lottie actually intervened by arguing with an angry Clara. After Janie leaves, Lottie is visited by DeMario, who warns her not to make things up about him to the police. The detective stops by to confirm Lottie's story about DeMario, as he has no alibi, and Lottie tearfully states that he left at 1:45. Lottie has feelings for Mr. Nash and hopes to please him by keeping his secret from the police — that he was at home the night that Clara died — so she writes him a note outlining what she knows about that night. He stops by while she is writing the note, supposedly to talk, but he burns the note and kills her instead.
",288
144,"Gerald Clarke (Nader) is a World War II veteran soldier with PTSD. When he is held at gunpoint by a young robber, Jimmy Philips (Paget), at a liquor store, he takes the store's gun from owner Mrs. Gruber (Fax) and shoots the boy, killing him. Gerald, a radio engineer, is interviewed by police Lieutenant Schwartz (Gravers) and Sergeant Krebs (Carlile) about the incident and Gerald's trauma from the war. Although Gerald is exonerated by the police, the boy's mother, Mrs. Philips (Trotter), walks in and begins talking with Gerald, each not knowing who the other is initially. Gerald attends Jimmy's funeral to listen to the clergyman's (Jackson) sermon and speaks with Mrs. Philip's boss, Henry Willett (Lockwood), giving him money to pay for Jimmy's funeral service. Mr. Willett says that Mrs. Philips is a good woman, but she must confront the fact that Jimmy wasn't so good. After she visits Gerald at his radio station job, they agree to meet at his apartment later. There, she confronts Gerald with a gun demanding to know why he made three killing shots in a row (out of four total shots) when Jimmy's gun wasn't loaded. After a stand-off, Mrs. Philips puts the gun away and prepares to leave, but Gerald is triggered by her gun and shoots her repeatedly.
",292
145,"Spinster Helen (Field) is dating (and wants to marry) Harry Wade (Matthau), a rude lumber yard owner who relies on employee Carl (Ponti) to help finish jobs. Helen's brother John (Swenson) believes that Harry is a crook. John is about to get married and confronts Helen regarding her future in the house. Helen and Harry go out to their favorite place, where owner Charlie (Gilman) serves them, while Harry tells Helen that he is about to lose his business because he owes the mill $8,000, has not yet been paid for his last job, and cannot borrow from any bank. He tells Helen that he could pay back a loan within forty-eight hours easily, so Helen ""borrows"" the money from Mr. Ivers' (Lane) $9,000 account payment to her mortgage office in order to help Harry. She slyly takes a cashier's check while talking with Mr. Parker (Fresco) and the bank teller (Carlson). After visiting with Helen's boss Mr. Fescue (Newell), Harry goes to Helen's house for dinner and tells her that he could not get the money but promises to get it by the next day. He pays her back the money by borrowing from his ""friends"" on the value of his lumber. A week later, Helen goes to Charlie's and learns that Harry died to get the money for her.
",293
